url,city,term
"https://www.google.com/maps/search/muskegon+michigan+credit+unions/@43.2281,-86.2562,12z/",Muskegon,credit unions
"https://www.google.com/maps/search/warren+michigan+credit+unions/@42.4934,-83.027,12z/",Warren,credit unions
"https://www.google.com/maps/search/sterling+heights+michigan+credit+unions/@42.5809,-83.0305,12z/",Sterling Heights,credit unions
"https://www.google.com/maps/search/south+lyon+michigan+credit+unions/@42.4614,-83.6526,12z/",South Lyon,credit unions
"https://www.google.com/maps/search/saginaw+michigan+credit+unions/@43.4199,-83.9501,12z/",Saginaw,credit unions
"https://www.google.com/maps/search/holland+michigan+credit+unions/@42.7677,-86.0984,12z/",Holland,credit unions
"https://www.google.com/maps/search/dearborn+michigan+credit+unions/@42.3127,-83.213,12z/",Dearborn,credit unions
"https://www.google.com/maps/search/livonia+michigan+credit+unions/@42.3972,-83.3733,12z/",Livonia,credit unions
"https://www.google.com/maps/search/jackson+michigan+credit+unions/@42.2431,-84.4038,12z/",Jackson,credit unions
"https://www.google.com/maps/search/port+huron+michigan+credit+unions/@42.9821,-82.4388,12z/",Port Huron,credit unions
"https://www.google.com/maps/search/troy+michigan+credit+unions/@42.5817,-83.1457,12z/",Troy,credit unions
"https://www.google.com/maps/search/westland+michigan+credit+unions/@42.3192,-83.3805,12z/",Westland,credit unions
"https://www.google.com/maps/search/farmington+hills+michigan+credit+unions/@42.486,-83.3771,12z/",Farmington Hills,credit unions
"https://www.google.com/maps/search/wyoming+michigan+credit+unions/@42.8908,-85.7066,12z/",Wyoming,credit unions
"https://www.google.com/maps/search/rochester+hills+michigan+credit+unions/@42.6645,-83.1563,12z/",Rochester Hills,credit unions
"https://www.google.com/maps/search/southfield+michigan+credit+unions/@42.4765,-83.2605,12z/",Southfield,credit unions
"https://www.google.com/maps/search/bay+city+michigan+credit+unions/@43.5902,-83.8887,12z/",Bay City,credit unions
"https://www.google.com/maps/search/taylor+michigan+credit+unions/@42.226,-83.2688,12z/",Taylor,credit unions
"https://www.google.com/maps/search/novi+michigan+credit+unions/@42.4786,-83.4893,12z/",Novi,credit unions
"https://www.google.com/maps/search/detroit+michigan+gyms/@42.3834,-83.1024,12z/",Detroit,gyms
"https://www.google.com/maps/search/grand+rapids+michigan+gyms/@42.9619,-85.6562,12z/",Grand Rapids,gyms
"https://www.google.com/maps/search/flint+michigan+gyms/@43.0236,-83.6921,12z/",Flint,gyms
"https://www.google.com/maps/search/lansing+michigan+gyms/@42.7142,-84.5601,12z/",Lansing,gyms
